data_2
4.4429996245866E-01,1E+00
8.80836868700709E-02,1E+00
6.68833692002284E-01,1E+00
3.59304460050567E-01,1E+00
3.08365731942548E-02,1E+00
3.77532904572507E-03,1E+00
5.99943471282078E-01,1E+00
4.03675466227274E-01,1E+00
2.20088995409498E-02,1E+00
1.74120320006198E-01,1E+00
6.00508433898204E-01,2E+00
9.40728341843487E-01,1E+00
6.71766609875463E-02,1E+00
5.17676985605702E-01,1E+00
1.93778140123846E-01,1E+00
5.47133512070726E-03,1E+00
9.82136795802154E-01,1E+00
2.4060505921045E-01,2E+00
1.927320015204E-01,1E+00
5.53508748161915E-01,2E+00
3.39411878364535E-01,1E+00
5.44055443098285E-01,2E+00
5.84479112426816E-02,1E+00
5.36657667984816E-02,1E+00
8.21638337576687E-01,1E+00
6.83757106141755E-01,1E+00
2.597302618373E-02,2E+00
1.85686665316428E-02,1E+00
6.6826536023139E-01,1E+00
3.68508648613886E-01,2E+00
1.77709162661331E-02,1E+00
8.70229356434008E-01,2E+00
8.01151658507675E-01,2E+00
6.25615462580655E-01,1E+00
9.94364941219E-01,2E+00
5.85867104715783E-01,1E+00
3.95725422964419E-01,2E+00
6.4002220260245E-01,1E+00
9.78065113540583E-02,1E+00
1.80479773972401E-01,1E+00
4.25756444742948E-01,2E+00
7.79776957627754E-01,1E+00
8.47512819898891E-02,2E+00
8.30991143771128E-01,1E+00
2.32385758306517E-02,1E+00
3.57972104348304E-02,1E+00
8.28121397935236E-01,2E+00
4.81139815531339E-02,1E+00
1.56719853154305E-01,1E+00
6.01395121055596E-01,1E+00
4.54559042146059E-01,1E+00
9.78812445467679E-01,2E+00
6.07585049550667E-01,2E+00
4.88514370154425E-01,2E+00
6.99365183503213E-01,1E+00
3.46724791651346E-01,2E+00
2.36545539026896E-01,1E+00
7.3906935028586E-01,2E+00
2.93223304072109E-01,1E+00
1.04368938366544E-01,2E+00
7.59467995180748E-01,2E+00
7.11257491748658E-01,1E+00
1.22127983471583E-01,2E+00
7.67301677310049E-02,2E+00
3.28080144071009E-01,2E+00
4.72222193389618E-01,2E+00
7.61287246532495E-01,2E+00
2.92089968829705E-01,2E+00
1.23838202378662E-02,1E+00
8.28230529939432E-01,1E+00
5.82383153786846E-01,1E+00
6.78470052183235E-01,1E+00
4.06808257287923E-03,1E+00
5.84259385200917E-01,1E+00
8.09552570176138E-01,2E+00
6.78334221401045E-02,1E+00
7.3303630375622E-01,2E+00
8.75224096274098E-01,1E+00
1.22585592711846E-05,1E+00
4.4525572895479E-02,1E+00
1.98761167121603E-01,2E+00
3.19335246984663E-01,2E+00
7.16315834618805E-01,1E+00
7.89419228053306E-01,2E+00
3.40853607107267E-01,1E+00
3.77298018698584E-01,2E+00
8.228702534783E-01,2E+00
4.55786895208234E-01,1E+00
8.52026905896885E-02,1E+00
3.30846777192433E-01,1E+00
3.55292926469079E-01,1E+00
9.77099853436671E-01,2E+00
2.70804256700221E-03,1E+00
9.93088405971289E-01,2E+00
3.31501414991492E-01,2E+00
4.98542123097996E-01,1E+00
3.57778233351425E-02,1E+00
8.55979827115052E-01,1E+00
3.77357953292035E-03,1E+00
5.04501384098215E-02,1E+00
7.38840149683581E-01,2E+00
3.43527191395702E-01,1E+00
6.6331868612478E-01,1E+00
1.0570922257507E-01,1E+00
7.55270125555457E-01,1E+00
1.28718889665331E-03,1E+00
6.00029825990545E-01,1E+00
9.90767064626697E-01,1E+00
5.10159894282742E-01,1E+00
8.02725101610616E-01,1E+00
1.02351471412148E-01,1E+00
3.93324539709403E-01,1E+00
6.33120641268007E-01,2E+00
7.08230860901532E-01,2E+00
2.69128562931308E-01,2E+00
3.34442960382254E-01,1E+00
1.41584140039203E-01,1E+00
2.88197244004624E-01,1E+00
2.53627823811142E-01,1E+00
1.7034079512365E-02,1E+00
7.93698123828083E-01,1E+00
3.56935802797838E-01,2E+00
3.91305282934477E-01,2E+00
3.54294958059471E-02,1E+00
3.27762591992597E-01,2E+00
4.31076433787155E-02,2E+00
4.25012962184702E-01,2E+00
6.21607399465315E-01,2E+00
6.10931021636271E-01,2E+00
1.71331797991132E-01,2E+00
6.22554967860037E-01,1E+00
5.3750849208439E-01,1E+00
9.07804562712974E-02,2E+00
7.66107455844517E-01,2E+00
9.11233960811411E-01,1E+00
9.74756246221089E-01,1E+00
4.12255683438562E-01,1E+00
1.05106289391061E-01,1E+00
5.58229190368421E-01,2E+00
3.64178401645705E-02,1E+00
5.18670123910599E-01,1E+00
8.7040692946185E-01,2E+00
3.3399325339847E-01,1E+00
6.42758493704619E-01,1E+00
3.01058899880224E-01,1E+00
5.37552995239448E-02,1E+00
7.4281725087964E-01,2E+00
2.65341000994703E-01,1E+00
3.05700065715576E-04,1E+00
5.70601436385468E-01,1E+00
3.56078470830358E-02,1E+00
9.28064660926563E-01,1E+00
8.15037243119432E-02,2E+00
4.72839995524166E-01,1E+00
4.80197661774334E-01,2E+00
7.8878341189037E-01,1E+00
4.27667176144859E-02,1E+00
6.01789491412254E-01,1E+00
2.70775031678578E-03,1E+00
5.60878003770363E-01,1E+00
1.32263187344479E-03,1E+00
7.18730989658105E-01,1E+00
7.1190795330098E-01,1E+00
4.27724534353676E-01,2E+00
1.63427257555601E-01,1E+00
1.71393547392085E-02,1E+00
7.17852525001491E-01,1E+00
6.99847797717435E-03,1E+00
8.1614609193022E-01,1E+00
9.11475264491568E-01,1E+00
7.58425580580488E-02,1E+00
3.06574955264579E-02,1E+00
3.64483339419686E-02,1E+00
4.3223055951484E-02,1E+00
1.75534986136436E-01,1E+00
8.06520311234181E-02,2E+00
5.88122666143178E-01,2E+00
9.66318687589586E-01,1E+00
8.11911087035684E-01,2E+00
9.6894850160318E-01,1E+00
7.28985492180428E-01,1E+00
2.71183822881542E-01,1E+00
3.1030923092093E-01,2E+00
3.51320613269918E-02,1E+00
3.7556899966607E-01,1E+00
9.70348468119194E-05,1E+00
5.40171818297153E-01,2E+00
5.61752845951543E-01,1E+00
8.5319457662771E-01,2E+00
9.64970747803835E-01,2E+00
7.50089491743106E-01,1E+00
9.47599535316764E-01,1E+00
9.24936953959473E-01,1E+00
9.23170018174207E-01,2E+00
5.92555935578137E-01,1E+00
7.58686139362322E-01,2E+00
1.42118997136001E-01,2E+00
7.84481852030783E-01,2E+00
2.3863704859229E-01,1E+00
1.29173239438292E-04,1E+00
7.64045953835106E-01,2E+00
3.59447564148202E-04,1E+00
2.16797797966412E-02,1E+00
7.88004922491144E-02,1E+00
9.48334264710463E-01,2E+00
2.31224658175378E-02,1E+00
8.98292348174663E-01,2E+00
6.71000132285831E-01,2E+00
2.13961553367156E-01,1E+00
5.81628298293443E-01,1E+00
9.30252982940069E-01,2E+00
6.19948002118201E-01,2E+00
2.0916255642674E-02,1E+00
1.9752614203348E-01,1E+00
8.18585955371794E-01,2E+00
7.44704946070471E-01,1E+00
2.80484894440353E-01,1E+00
4.64856819164003E-01,2E+00
2.66801807692545E-01,1E+00
4.72425366181119E-01,1E+00
5.86872126677756E-01,2E+00
8.57046030985361E-01,2E+00
5.01187023675138E-01,1E+00
4.34211196090581E-01,2E+00
3.02302935329498E-01,2E+00
7.73614469912979E-01,1E+00
7.58103096116319E-01,1E+00
1.69475447186464E-01,1E+00
4.90058270272599E-01,2E+00
5.36861061426132E-01,1E+00
8.26103217209684E-01,1E+00
3.83940678782581E-01,2E+00
1.15358047573359E-01,1E+00
2.58440292177616E-01,1E+00
6.62185818028515E-02,1E+00
8.35914645338189E-02,1E+00
5.62231396411882E-01,1E+00
8.69358129232396E-01,1E+00
8.28901836803803E-01,1E+00
5.38447652663755E-01,1E+00
2.86124291663149E-01,1E+00
1.34176409535843E-01,1E+00
7.31423444686784E-01,2E+00
9.53050651429813E-01,2E+00
9.9646750507922E-02,1E+00
5.23242636466083E-01,2E+00
4.58501404458371E-01,2E+00
9.82653781631401E-03,1E+00
3.05908509436759E-02,2E+00
4.86392082329342E-01,1E+00
8.85569048037176E-01,2E+00
8.2055118137177E-01,1E+00
9.66490814455054E-02,1E+00
8.30530875674099E-01,1E+00
4.31173761913856E-01,1E+00
9.44593413698957E-01,1E+00
3.56064920392158E-01,1E+00
3.32321328453089E-01,1E+00
8.02225857673131E-01,1E+00
6.34546862660863E-01,1E+00
8.60585670465989E-01,1E+00
7.70499571889833E-01,1E+00
6.01433512861072E-01,1E+00
9.95272693785973E-01,2E+00
1.69663604411412E-01,2E+00
3.72450668441277E-02,1E+00
4.00900885569331E-01,1E+00
1.51506799902154E-01,2E+00
8.81501706741911E-01,2E+00
5.20078449517557E-01,1E+00
1.91124673152259E-01,1E+00
4.05171902235571E-06,1E+00
9.19773386114061E-01,1E+00
2.22328691133144E-02,1E+00
8.58425939125851E-01,2E+00
7.48752057744284E-02,2E+00
6.36666341453498E-01,2E+00
2.54819228350847E-01,2E+00
6.40634208527428E-02,1E+00
2.95159189354911E-01,1E+00
5.07243516135224E-01,2E+00
2.07612559289011E-02,1E+00
3.62818467288958E-01,1E+00
3.62778184137243E-01,2E+00
4.6939306916131E-01,1E+00
7.68727732845499E-01,2E+00
5.78852787393899E-01,1E+00
1.90290953462678E-01,1E+00
3.91005269606679E-01,1E+00
8.79938864306718E-01,1E+00
1.91070538012152E-01,1E+00
7.52371839137939E-01,2E+00
5.29127826487602E-01,1E+00
5.22793871572037E-01,1E+00
8.33934215161114E-02,1E+00
5.46089460773493E-03,1E+00
9.36371492784866E-01,2E+00
8.46882177481238E-01,1E+00
1.64824983954453E-01,2E+00
3.99250707330208E-01,2E+00
3.83151615428826E-01,1E+00
6.56443937468603E-01,1E+00
3.24908548260541E-01,1E+00
4.16509440051267E-01,2E+00
4.52580565685476E-01,1E+00
3.47539076275561E-02,1E+00
1.5492870875951E-01,1E+00
1.99624356555374E-01,1E+00
5.08659023328181E-01,1E+00
3.80801069909143E-01,1E+00
2.71105197071717E-01,1E+00
1.13141743248133E-02,1E+00
2.68345748795698E-01,1E+00
5.69291535063709E-01,2E+00
5.13868093565182E-03,1E+00
9.1509543025874E-01,2E+00
3.88205381115741E-01,2E+00
5.06402139627757E-01,1E+00
