data_3
6.52898033036595E-01,2E+00
9.28421731410755E-01,1E+00
8.95167627023726E-01,2E+00
5.69266329948999E-01,1E+00
8.70728506221861E-01,1E+00
8.48112914787855E-01,1E+00
8.33490067961782E-01,1E+00
6.28759038162763E-01,1E+00
7.22389091658636E-01,2E+00
8.75426584553879E-01,1E+00
7.68853918566591E-01,1E+00
8.98762273129035E-01,2E+00
7.95122693710683E-01,1E+00
7.24989841219562E-01,2E+00
8.86209394774865E-01,1E+00
8.24478795191639E-01,2E+00
6.25163977244525E-01,1E+00
8.4072509946917E-01,2E+00
9.28637714730785E-01,2E+00
7.77311264242121E-01,1E+00
8.38002272159172E-01,1E+00
8.28813481259751E-01,1E+00
9.15635978143428E-01,1E+00
8.80987940942687E-01,2E+00
6.86297636535062E-01,2E+00
8.53685035417127E-01,2E+00
7.67945508965974E-01,2E+00
7.98315382842353E-01,1E+00
8.21323930695702E-01,1E+00
6.65332981556369E-01,1E+00
8.36056399371194E-01,1E+00
7.07226836690634E-01,1E+00
8.38031904548164E-01,1E+00
8.30695184015323E-01,1E+00
8.84593262509637E-01,2E+00
8.54961480469565E-01,2E+00
7.29034167649895E-01,2E+00
7.51514813857172E-01,2E+00
6.24486830105382E-01,2E+00
7.43186901586351E-01,2E+00
8.70160041170625E-01,1E+00
8.86905199728522E-01,1E+00
9.14729339397989E-01,1E+00
8.02318563561478E-01,1E+00
8.52223179520501E-01,1E+00
6.43777126405421E-01,1E+00
8.23122224746398E-01,2E+00
6.74978178546167E-01,2E+00
8.76694451980163E-01,2E+00
8.42714386773657E-01,1E+00
8.0725204041109E-01,2E+00
9.12246859517899E-01,2E+00
8.36210881985589E-01,1E+00
8.39525120084608E-01,1E+00
8.32098138972656E-01,2E+00
8.61621769514912E-01,1E+00
9.43100442564663E-01,1E+00
7.95655273773581E-01,1E+00
8.2571660547966E-01,1E+00
7.90520716336453E-01,2E+00
8.2647312021561E-01,2E+00
8.29629449235212E-01,2E+00
8.7904537265004E-01,1E+00
7.18313259728211E-01,1E+00
7.32751152994876E-01,1E+00
8.03193345496814E-01,1E+00
7.5090718077952E-01,1E+00
8.31858428526993E-01,1E+00
8.45550023161626E-01,2E+00
9.6443853983563E-01,1E+00
9.28281007472859E-01,2E+00
8.31382649581141E-01,1E+00
8.93200131497099E-01,1E+00
6.57611630579042E-01,1E+00
7.93671658462571E-01,1E+00
8.91135825779909E-01,1E+00
8.22332049480679E-01,1E+00
7.20987023469743E-01,1E+00
9.32295719717214E-01,1E+00
8.80610815617982E-01,2E+00
8.93370867750168E-01,2E+00
7.78987120184293E-01,1E+00
8.47092252419303E-01,1E+00
7.34611455782538E-01,1E+00
8.04413927475007E-01,1E+00
7.50093879998148E-01,1E+00
8.59293352249093E-01,2E+00
8.09529196909479E-01,1E+00
7.76443899121715E-01,1E+00
6.83561142485193E-01,1E+00
7.83184953888078E-01,1E+00
8.05121388464779E-01,1E+00
7.98180460245433E-01,1E+00
8.86319193202463E-01,2E+00
8.47192841968175E-01,2E+00
7.04441806237099E-01,2E+00
7.87667751064103E-01,2E+00
8.58532828962487E-01,1E+00
8.66618698087577E-01,2E+00
7.85709407845589E-01,1E+00
8.53679710986607E-01,1E+00
7.7457745270138E-01,1E+00
7.88271984721637E-01,1E+00
6.00385043016906E-01,1E+00
8.96723987708761E-01,2E+00
7.4961629617233E-01,2E+00
7.21321909788569E-01,1E+00
6.35427004268858E-01,1E+00
8.08266874663127E-01,1E+00
8.66076932583869E-01,2E+00
5.99586315308881E-01,1E+00
8.78775316106889E-01,2E+00
7.90782192271374E-01,2E+00
9.44860050965378E-01,1E+00
7.89895061078874E-01,1E+00
8.52262738445084E-01,2E+00
8.68567225860973E-01,2E+00
7.71189308672623E-01,1E+00
7.83502395220892E-01,2E+00
7.51298186587541E-01,1E+00
8.84052954736737E-01,1E+00
8.6860406288058E-01,1E+00
8.35509983099723E-01,2E+00
6.36108376496059E-01,1E+00
8.2864521729827E-01,1E+00
9.33270793459739E-01,2E+00
8.65694728353536E-01,2E+00
8.15142735069843E-01,1E+00
8.36209972343732E-01,1E+00
7.60642679653581E-01,2E+00
8.31894595932326E-01,1E+00
8.1161384847777E-01,2E+00
8.62917755713817E-01,1E+00
6.46653615780917E-01,2E+00
7.76030630831414E-01,2E+00
7.6339559264433E-01,2E+00
8.51323079931481E-01,2E+00
7.99634619018843E-01,1E+00
7.71041475961021E-01,1E+00
7.40246059508977E-01,1E+00
6.753558712802E-01,1E+00
7.97261224518123E-01,1E+00
8.71502864657471E-01,2E+00
5.59134007565461E-01,1E+00
8.44223358180065E-01,1E+00
7.56020945632033E-01,1E+00
6.70567371232544E-01,1E+00
7.88691909706693E-01,2E+00
7.44376956942112E-01,1E+00
9.50902077118188E-01,2E+00
8.61560211295984E-01,2E+00
8.34978712795372E-01,2E+00
8.3804820849709E-01,1E+00
8.19673460823818E-01,2E+00
7.86742256981608E-01,2E+00
6.1964653299559E-01,1E+00
9.53075177988046E-01,2E+00
9.17364881926915E-01,2E+00
6.64951687796664E-01,1E+00
7.25864866482182E-01,1E+00
8.60083900732299E-01,1E+00
5.62613027235261E-01,1E+00
8.82685688003138E-01,2E+00
8.30291782647341E-01,2E+00
8.58639254652137E-01,1E+00
9.18680923890758E-01,2E+00
9.7201674641001E-01,1E+00
7.27058868403186E-01,1E+00
7.27625337970186E-01,1E+00
8.37383744046799E-01,2E+00
9.3239463951559E-01,1E+00
8.77879270032648E-01,1E+00
7.44208091853363E-01,1E+00
8.97319488507074E-01,1E+00
7.26723126405254E-01,1E+00
6.95316590595611E-01,1E+00
6.51491508330263E-01,1E+00
8.52453498117601E-01,1E+00
8.14324845978984E-01,1E+00
6.51256652670989E-01,1E+00
8.58269456518709E-01,1E+00
7.65658812012636E-01,1E+00
8.11971887830521E-01,2E+00
8.15128770131284E-01,1E+00
6.93197188475552E-01,2E+00
6.4314400270737E-01,1E+00
7.09423606428481E-01,2E+00
7.36542728137488E-01,1E+00
6.75792174955061E-01,2E+00
8.40096833411554E-01,1E+00
7.91549939932384E-01,2E+00
8.90613823982217E-01,2E+00
9.06060047617657E-01,2E+00
9.0507105158293E-01,1E+00
7.46196206780629E-01,1E+00
9.17623749911836E-01,2E+00
8.20060412451978E-01,1E+00
8.81196547968812E-01,2E+00
6.90286144806203E-01,1E+00
9.36963070285802E-01,2E+00
7.7914344682037E-01,1E+00
7.8677398891651E-01,1E+00
8.71826152769781E-01,1E+00
6.30863406453569E-01,1E+00
8.77692097557708E-01,1E+00
7.133650335067E-01,1E+00
7.56036891290502E-01,1E+00
8.59681344043333E-01,2E+00
8.60209589443127E-01,1E+00
9.10863528126264E-01,2E+00
9.50484629193771E-01,2E+00
9.1585327498574E-01,1E+00
8.35967184495801E-01,2E+00
7.52333915272075E-01,1E+00
7.3804657703601E-01,2E+00
7.42466919222696E-01,2E+00
7.04122914997111E-01,1E+00
8.60776171207689E-01,1E+00
7.36748646525299E-01,2E+00
8.59508930778546E-01,2E+00
9.3153370938899E-01,2E+00
7.20992861892439E-01,2E+00
5.88815835394672E-01,1E+00
9.03837231933483E-01,2E+00
8.76665870933811E-01,1E+00
9.06725215979369E-01,2E+00
7.19332496883936E-01,2E+00
7.57644595640921E-01,2E+00
6.11041857555552E-01,1E+00
8.5386256472954E-01,2E+00
6.41931493877209E-01,1E+00
7.69595738357491E-01,1E+00
7.96326839551004E-01,1E+00
8.15976452607249E-01,1E+00
7.82689026937795E-01,2E+00
8.44499618598141E-01,1E+00
8.44207492170794E-01,2E+00
9.12810078842733E-01,2E+00
8.27448403139832E-01,2E+00
9.32403024538808E-01,2E+00
9.08645523728983E-01,2E+00
9.05551152574304E-01,2E+00
8.81521493649281E-01,2E+00
7.43430452637267E-01,2E+00
6.22960903977201E-01,1E+00
9.1578221538555E-01,1E+00
7.88707564243875E-01,1E+00
9.38455550005058E-01,1E+00
5.9259327033888E-01,2E+00
7.55070758032567E-01,2E+00
9.22242701498839E-01,1E+00
6.0105163558691E-01,1E+00
8.81309089630959E-01,2E+00
8.22131405960453E-01,1E+00
8.71236602863233E-01,2E+00
7.87972417173593E-01,1E+00
8.22735130002628E-01,1E+00
9.10351273288982E-01,2E+00
6.50427156757187E-01,1E+00
6.45274299277874E-01,1E+00
8.8069120562934E-01,2E+00
9.11326313387517E-01,1E+00
7.4572777079541E-01,1E+00
8.66834286599019E-01,1E+00
7.81904689963411E-01,2E+00
6.74433096849852E-01,2E+00
7.20662705833366E-01,2E+00
9.57115030870119E-01,1E+00
7.8364341502304E-01,1E+00
9.24934885535576E-01,1E+00
4.89341618139835E-01,1E+00
8.36087272694752E-01,2E+00
7.85768044855353E-01,2E+00
6.57698218912697E-01,2E+00
8.40233542651389E-01,1E+00
8.36205317742641E-01,2E+00
8.97588684059831E-01,1E+00
8.45852051424535E-01,1E+00
9.21107643418359E-01,2E+00
9.43735226782696E-01,2E+00
7.04046920344636E-01,1E+00
7.50948034329585E-01,1E+00
8.78374704277888E-01,1E+00
7.75859524729267E-01,2E+00
6.78818592604067E-01,1E+00
9.07859349884095E-01,2E+00
8.43108727574794E-01,1E+00
7.01205659650133E-01,1E+00
6.55235878362441E-01,1E+00
8.1670167644879E-01,1E+00
7.64073029552769E-01,2E+00
8.44167184653278E-01,1E+00
8.6055145354708E-01,1E+00
7.02606270558727E-01,1E+00
7.93875135216986E-01,1E+00
9.22215988670357E-01,1E+00
7.97259042942935E-01,2E+00
8.17614081469879E-01,2E+00
8.91256415336359E-01,1E+00
8.17267162247742E-01,1E+00
8.73864906552772E-01,2E+00
7.80345369884181E-01,2E+00
9.06396838270668E-01,1E+00
7.87021846198324E-01,2E+00
6.50227295903087E-01,2E+00
9.29260333917203E-01,2E+00
8.26705771501701E-01,1E+00
8.04132032567518E-01,1E+00
8.09869992584806E-01,2E+00
8.80434553668646E-01,2E+00
7.14941145958113E-01,2E+00
7.56387747553549E-01,2E+00
8.22606147483676E-01,2E+00
9.21067659141666E-01,2E+00
7.83601086745143E-01,1E+00
8.62067522287116E-01,2E+00
7.20584330115008E-01,1E+00
7.82543065033866E-01,1E+00
8.58851322905062E-01,2E+00
6.88164221506923E-01,1E+00
7.00414194934436E-01,1E+00
7.93238375394885E-01,1E+00
8.06650898748627E-01,1E+00
7.27587277909065E-01,1E+00
8.60354981276461E-01,2E+00
5.67040302254594E-01,1E+00
9.34286810649201E-01,2E+00
7.57798445749308E-01,1E+00
9.08893640816347E-01,1E+00
8.80880487456898E-01,2E+00
8.03252729074809E-01,2E+00
7.00350393594901E-01,1E+00
8.15460978395325E-01,1E+00
7.92778967949254E-01,2E+00
6.88666221052522E-01,1E+00
9.10550053248361E-01,1E+00
6.83531441597156E-01,1E+00
9.42104884470199E-01,1E+00
8.54948680174617E-01,1E+00
8.81899705866566E-01,2E+00
8.34596839112385E-01,1E+00
7.57313858233895E-01,1E+00
8.40635970914719E-01,1E+00
8.19464533632631E-01,1E+00
9.5671777188313E-01,2E+00
8.69772344956532E-01,1E+00
7.62009623749711E-01,2E+00
7.87036674819818E-01,2E+00
9.01013308736049E-01,2E+00
6.20128684867244E-01,2E+00
6.66722010501953E-01,1E+00
7.82352456461651E-01,2E+00
9.14477526117153E-01,2E+00
8.63384382258171E-01,1E+00
6.98419874949784E-01,1E+00
9.17459630973903E-01,1E+00
7.1336717427631E-01,1E+00
8.24725344994741E-01,2E+00
7.8595586683234E-01,2E+00
8.37760950807887E-01,1E+00
8.02814812677428E-01,1E+00
7.33487495055419E-01,1E+00
7.32919676410928E-01,1E+00
9.23174549362944E-01,1E+00
8.8080666200285E-01,1E+00
6.36654817131702E-01,1E+00
8.2367216911127E-01,2E+00
6.09738996989342E-01,1E+00
8.97083236362849E-01,1E+00
7.86874022148617E-01,1E+00
9.1560231763288E-01,2E+00
8.12401455035254E-01,2E+00
7.77641547320182E-01,1E+00
